Fuente	Media	Desviacion_Estandar	Puntos
Montecarlo	4502.389704362193	2803.933706841136	1346
Montecarlo	4480.4094758657575	2874.2395202119715	1346
Montecarlo	4627.745898334036	2859.561076522818	1346
Montecarlo	4488.531595059418	2671.1186845305406	1346
Montecarlo	4491.8370207822945	2703.7750980306387	1346
Montecarlo	4566.3838699563485	2777.089498003813	1346
Montecarlo	4566.538102339535	2974.2727082234946	1346
Montecarlo	4492.486791620869	2617.5724977359755	1346
Montecarlo	4574.005347713592	2872.0342298094365	1346
Montecarlo	4610.586810464785	2920.314792842801	1346
Montecarlo	4511.1627285839395	2642.8547305269562	1346
Montecarlo	4613.471844490249	2672.109882161096	1346
Montecarlo	4619.390770177437	2784.6512744726065	1346
Montecarlo	4478.322917684182	2749.587222561378	1346
Montecarlo	4546.34163426149	2900.162700994446	1346
Montecarlo	4651.203624546687	2834.767425527791	1346
Montecarlo	4636.197665150334	2757.0633258320104	1346
Montecarlo	4612.121435824885	2735.3868253565824	1346
Montecarlo	4655.96831366048	2743.212234997544	1346
Montecarlo	4577.445009021096	2809.4257892334213	1346
Montecarlo	4646.452025115189	2842.8373280472074	1346
Montecarlo	4641.26773175688	2962.2964454850176	1346
Montecarlo	4550.667014821241	2697.761650271437	1346
Montecarlo	4753.8554445034715	2816.2351538396233	1346
Montecarlo	4603.325822327856	2864.321393406444	1346
Montecarlo	4674.720033638277	2712.5582276050545	1346
Montecarlo	4635.244297121064	2715.2703648875104	1346
Montecarlo	4666.350134676012	2814.3515657814482	1346
Montecarlo	4540.505742660106	2788.948504279133	1346
Montecarlo	4566.8476631811645	2767.8039704901894	1346
Montecarlo	4684.478470684283	2896.847060211794	1346
Montecarlo	4724.463148903352	3091.9185374010185	1346
Montecarlo	4479.669926337302	2631.8055055014875	1346
Montecarlo	4650.900272272887	2857.446668842089	1346
Montecarlo	4678.555579513694	2764.476944149177	1346
Montecarlo	4487.774677443242	2670.7456463475255	1346
Montecarlo	4446.536002186088	2666.2446161024354	1346
Montecarlo	4426.452867516887	2808.555478025454	1346
Montecarlo	4438.67405521673	2556.194128002843	1346
Montecarlo	4622.349119696345	2806.025108665308	1346
Montecarlo	4628.929798707043	2757.053080197561	1346
Montecarlo	4607.825213023209	2934.093059280977	1346
Montecarlo	4352.453157360483	2577.409527762386	1346
Montecarlo	4409.419391302431	2701.4830434582564	1346
Montecarlo	4682.3572278148	2736.006419914641	1346
Montecarlo	4463.458835476652	2663.051100756716	1346
Montecarlo	4399.967111885116	2678.1531522939404	1346
Montecarlo	4619.539508050073	2739.494233038779	1346
Montecarlo	4538.823445910205	2758.7616389131354	1346
Montecarlo	4618.480518406775	2842.4804506758655	1346
Montecarlo	4628.331339361667	2785.3268678925933	1346
Montecarlo	4538.078074182559	2784.1116641186168	1346
Montecarlo	4509.318177903313	2834.9870874765766	1346
Montecarlo	4609.7266241607385	2848.656729897398	1346
Montecarlo	4485.98670800427	2691.388556878462	1346
Montecarlo	4560.779792544646	2746.6819369361765	1346
Montecarlo	4617.322706843844	2848.3968416066323	1346
Montecarlo	4599.405918321186	2712.044763678672	1346
Montecarlo	4570.602926999005	2893.8823108310266	1346
Montecarlo	4703.539773877238	2765.123615013877	1346
Montecarlo	4464.841979654286	2692.1796889002176	1346
Montecarlo	4534.465357624758	2694.6702070924807	1346
Montecarlo	4475.046823947725	2741.1158737671994	1346
Montecarlo	4579.60587092333	2845.8199775481803	1346
Montecarlo	4501.415699860763	2638.2289454389165	1346
Montecarlo	4627.699238637247	2947.016025832761	1346
Montecarlo	4577.873351095415	2776.288699533259	1346
Montecarlo	4582.532044266089	2724.9216636704136	1346
Montecarlo	4498.068011094167	2634.0276874492138	1346
Montecarlo	4544.608745012112	2727.868620140288	1346
Montecarlo	4615.13629481791	2717.459978586897	1346
Montecarlo	4672.311208821923	2747.9070811602237	1346
Montecarlo	4471.846571939571	2691.308831079504	1346
